step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,ageOrig,ageDest
179,PAYMENT,4674.37,C1948931543,0.0,0.0,M1977717249,0.0,0.0,0,0,46,NaN
436,CASH_OUT,4135944.29,C1649836304,4135944.29,0.0,C14138104,0.0,4135944.29,1,0,53,63.0
180,CASH_IN,7733.88,C602551055,2081.0,9814.88,C1503386238,6851863.37,6844129.48,0,0,42,21.0
262,PAYMENT,5884.33,C1870829230,21822.0,15937.67,M1369248865,0.0,0.0,0,0,62,NaN
191,TRANSFER,416284.7,C943280321,416284.7,0.0,C1640751970,0.0,0.0,1,0,75,70.0
670,CASH_OUT,929106.32,C1484947776,929106.32,0.0,C1894579246,559809.62,1488915.94,1,0,68,52.0
20,CASH_OUT,173679.8,C445564520,0.0,0.0,C1119983443,3506827.03,3680506.83,0,0,55,87.0
204,CASH_OUT,32753.0,C1928918567,0.0,0.0,C1116467134,2386547.59,2419300.59,0,0,71,40.0
132,CASH_OUT,2479940.21,C225560210,2479940.21,0.0,C946491737,0.0,2479940.21,1,0,70,87.0
11,TRANSFER,120269.08,C1342694666,0.0,0.0,C1886635568,488137.3,608406.38,0,0,73,46.0
371,CASH_OUT,139118.93,C1484689658,0.0,0.0,C955404459,996160.72,1135279.65,0,0,34,65.0
77,TRANSFER,819048.34,C1528612318,819048.34,0.0,C669563371,0.0,0.0,1,0,31,57.0
41,CASH_OUT,238214.9,C1248290838,10935.0,0.0,C56872518,862263.27,1165594.36,0,0,57,79.0
35,CASH_OUT,472692.51,C145594916,472692.51,0.0,C1718370785,193065.83,665758.34,1,0,54,74.0
188,CASH_OUT,237642.64,C84594080,237642.64,0.0,C855526143,113161.91,350804.55,1,0,23,30.0
56,TRANSFER,1932200.59,C1448304922,1932200.59,0.0,C1082976131,0.0,0.0,1,0,37,44.0
623,TRANSFER,296156.97,C801116845,296156.97,0.0,C177042308,0.0,0.0,1,0,86,34.0
278,CASH_OUT,97180.68,C437533004,23091.0,0.0,C1356230799,0.0,97180.68,0,0,55,21.0
276,PAYMENT,8525.58,C788844202,75195.0,66669.42,M1987822662,0.0,0.0,0,0,55,NaN
66,CASH_OUT,272791.44,C1671353324,272791.44,0.0,C1524911570,715267.02,988058.46,1,0,44,50.0
711,CASH_OUT,3399575.93,C1666144703,3399575.93,0.0,C1347394914,0.0,3399575.93,1,0,83,87.0
16,CASH_IN,108050.34,C232229995,6423380.01,6531430.36,C2106851928,133106.39,25056.05,0,0,28,30.0
554,CASH_OUT,0.0,C10965156,0.0,0.0,C1493336195,230289.66,230289.66,1,0,26,22.0
447,CASH_OUT,3965182.83,C1072591824,3965182.83,0.0,C2109925830,199484.14,4164666.97,1,0,31,89.0
10,CASH_OUT,235189.01,C1693928680,55329.0,0.0,C495641626,86570.56,161471.17,0,0,20,83.0
337,TRANSFER,88748.63,C1144789769,88748.63,0.0,C655242288,0.0,0.0,1,0,50,70.0
217,CASH_IN,4519.03,C1520867026,4666774.6,4671293.62,C2030023933,7175643.36,7171124.33,0,0,79,26.0
575,TRANSFER,1489916.19,C872785069,1489916.19,0.0,C2067948985,0.0,0.0,1,0,74,89.0
357,CASH_OUT,134180.28,C992677318,0.0,0.0,C1900184956,2511590.24,2645770.52,0,0,85,41.0
174,CASH_OUT,18887.22,C1144158432,18887.22,0.0,C2034180207,0.0,18887.22,1,0,75,76.0
40,CASH_OUT,115226.01,C780770299,0.0,0.0,C1035275258,5492478.75,5607704.76,0,0,68,74.0
131,CASH_OUT,454464.75,C292213249,0.0,0.0,C498654864,457682.11,912146.86,0,0,55,85.0
401,PAYMENT,7367.16,C780786179,10815.0,3447.84,M1613526701,0.0,0.0,0,0,18,NaN
404,CASH_OUT,932691.0,C1397478591,932691.0,0.0,C1283620500,93390.82,1026081.82,1,0,55,57.0
305,CASH_OUT,176444.36,C1673259794,0.0,0.0,C235093639,1168656.82,1345101.18,0,0,46,20.0
664,CASH_OUT,397069.12,C824215467,397069.12,0.0,C1024853956,0.0,397069.12,1,0,39,29.0
540,CASH_OUT,3707342.38,C633635438,3707342.38,0.0,C1640217168,558618.2,4265960.58,1,0,56,49.0
557,TRANSFER,3571807.73,C44010556,3571807.73,0.0,C1705119196,0.0,0.0,1,0,67,74.0
259,CASH_IN,244862.42,C524942876,251682.0,496544.42,C1834420902,670995.65,426133.24,0,0,66,76.0
284,CASH_IN,120830.19,C219474347,6905175.86,7026006.04,C588055779,622957.49,502127.3,0,0,27,46.0
16,PAYMENT,14303.83,C71630642,0.0,0.0,M719439394,0.0,0.0,0,0,53,NaN
177,TRANSFER,63210.91,C389894341,63210.91,0.0,C118998348,0.0,0.0,1,0,63,40.0
594,TRANSFER,389250.9,C1292366795,389250.9,0.0,C1609670189,0.0,0.0,1,0,54,58.0
69,CASH_OUT,582571.87,C1154322501,582571.87,0.0,C1687580441,0.0,582571.87,1,0,50,70.0
328,CASH_OUT,364375.51,C864862655,364375.51,0.0,C66207511,1167810.86,1532186.38,1,0,79,90.0
380,CASH_OUT,55630.58,C1855486082,0.0,0.0,C2003193773,217157.37,272787.95,0,0,56,38.0
683,TRANSFER,6545346.16,C2078436803,6545346.16,0.0,C653053938,0.0,0.0,1,0,85,39.0
527,CASH_OUT,79323.25,C1399341304,79323.25,0.0,C2113418561,194983.92,274307.16,1,0,61,42.0
330,TRANSFER,259192.61,C1872492489,0.0,0.0,C1526365985,337209.76,596402.38,0,0,80,48.0
250,PAYMENT,1239.92,C766732302,0.0,0.0,M60988974,0.0,0.0,0,0,23,NaN
278,CASH_OUT,828.72,C1231072338,0.0,0.0,C1858791603,78729.15,79557.87,0,0,28,38.0
91,CASH_OUT,921668.95,C1505563519,921668.95,0.0,C863042157,96395.54,1018064.5,1,0,44,74.0
226,PAYMENT,5995.58,C1588495770,0.0,0.0,M563212606,0.0,0.0,0,0,18,NaN
251,PAYMENT,5129.57,C977263672,0.0,0.0,M1940778250,0.0,0.0,0,0,85,NaN
354,CASH_OUT,56672.17,C408114849,203930.0,147257.83,C604671254,0.0,56672.17,0,0,41,88.0
22,CASH_OUT,77773.14,C598573300,77773.14,0.0,C2060664104,1853403.61,1931176.75,1,0,46,90.0
38,CASH_IN,226302.72,C216055172,1472835.76,1699138.48,C652470514,526582.98,300280.26,0,0,22,53.0
135,CASH_IN,280655.58,C833211113,39603.0,320258.58,C714133101,0.0,0.0,0,0,35,77.0
346,CASH_OUT,207102.22,C233351114,49.0,0.0,C645103055,1019765.66,1226867.88,0,0,83,61.0
202,CASH_OUT,124589.83,C1657560836,0.0,0.0,C2037380057,144029.69,268619.52,0,0,78,58.0
507,CASH_OUT,227304.91,C1775139869,227304.91,0.0,C127797193,80290.25,307595.16,1,0,56,35.0
573,PAYMENT,17446.32,C924677753,173192.79,155746.47,M369707795,0.0,0.0,0,0,81,NaN
228,CASH_OUT,198757.11,C44340916,0.0,0.0,C567663699,4710421.73,4909178.84,0,0,32,45.0
16,CASH_OUT,454021.91,C1392050776,510536.0,56514.09,C668168232,71020.0,1156979.72,0,0,45,30.0
34,PAYMENT,3975.62,C175849877,20112.0,16136.38,M1272403458,0.0,0.0,0,0,76,NaN
184,CASH_IN,113025.71,C829686572,1694798.92,1807824.62,C1234645167,1779535.54,1666509.83,0,0,89,29.0
234,PAYMENT,10466.72,C1877097364,0.0,0.0,M1379902164,0.0,0.0,0,0,67,NaN
421,CASH_OUT,207021.45,C694763247,207021.45,0.0,C1770009220,0.0,207021.45,1,0,87,88.0
228,CASH_OUT,414314.65,C1216852238,70905.0,0.0,C2105607508,0.0,414314.65,0,0,53,35.0
741,TRANSFER,323726.61,C509686434,323726.61,0.0,C1310143791,0.0,0.0,1,0,56,52.0
164,TRANSFER,1627389.26,C743239060,1627389.26,0.0,C1443003835,0.0,0.0,1,0,75,25.0
16,CASH_OUT,30218.32,C1260962565,0.0,0.0,C1695362778,973314.67,1003532.99,0,0,18,44.0
571,CASH_OUT,30809.09,C403164900,22347.0,0.0,C1511355734,216135.98,246945.07,0,0,70,56.0
505,CASH_OUT,4553004.39,C485487495,4553004.39,0.0,C49397017,26260.25,4579264.63,1,0,24,29.0
70,TRANSFER,167067.78,C1823914087,167067.78,0.0,C1052777709,0.0,0.0,1,0,56,41.0
11,CASH_OUT,93146.09,C1421981659,0.0,0.0,C1263845074,6583087.18,6633918.02,0,0,18,62.0
94,TRANSFER,460635.82,C1586676521,460635.82,0.0,C94475674,0.0,0.0,1,0,47,64.0
202,CASH_OUT,182911.89,C378739338,0.0,0.0,C294460886,4997112.6,5180024.49,0,0,34,90.0
193,CASH_OUT,113273.1,C1323930150,113273.1,0.0,C1005714733,0.0,113273.1,1,0,76,32.0
563,CASH_IN,229808.82,C1461045136,4908489.9,5138298.72,C11147730,545478.09,315669.27,0,0,29,67.0
249,CASH_OUT,9996.99,C1202002991,0.0,0.0,C1518827257,199100.82,209097.81,0,0,55,36.0
584,TRANSFER,645135.6,C956307325,645135.6,0.0,C59005653,0.0,0.0,1,0,76,29.0
228,PAYMENT,5208.58,C836518212,0.0,0.0,M445400004,0.0,0.0,0,0,33,NaN
249,TRANSFER,299298.5,C1854457875,299298.5,0.0,C683162403,0.0,0.0,1,0,68,82.0
357,TRANSFER,282332.91,C830157856,282332.91,0.0,C1658291646,0.0,0.0,1,0,34,42.0
723,TRANSFER,72955.08,C1722101892,72955.08,0.0,C1880386653,0.0,0.0,1,0,87,59.0
304,PAYMENT,481.27,C763167393,90165.0,89683.73,M723914788,0.0,0.0,0,0,73,NaN
17,CASH_IN,30048.33,C1747543519,40688.0,70736.33,C216972347,2246500.36,2216452.03,0,0,24,71.0
342,TRANSFER,549159.68,C538261432,549159.68,0.0,C525961940,0.0,0.0,1,0,37,82.0
232,PAYMENT,32303.95,C1633700740,483570.0,451266.05,M170962210,0.0,0.0,0,0,27,NaN
461,CASH_OUT,1028284.82,C2004363483,1028284.82,0.0,C165602524,0.0,1028284.82,1,0,89,28.0
373,PAYMENT,31483.14,C1154665083,0.0,0.0,M298621386,0.0,0.0,0,0,70,NaN
140,TRANSFER,456360.87,C2077349691,456360.87,0.0,C1084745471,0.0,0.0,1,0,69,23.0
673,TRANSFER,888905.27,C130753302,888905.27,0.0,C1877166581,0.0,0.0,1,0,86,78.0
350,TRANSFER,257988.47,C387427558,257988.47,0.0,C364328277,0.0,0.0,1,0,74,85.0
184,CASH_IN,122388.84,C756939099,1098288.47,1220677.31,C1573879354,913349.85,790961.01,0,0,47,60.0
320,TRANSFER,171200.54,C1500602777,171200.54,0.0,C2119310535,0.0,0.0,1,0,57,86.0
202,CASH_OUT,193790.59,C956523465,0.0,0.0,C1752591265,807892.84,1001683.43,0,0,18,83.0
232,CASH_OUT,25797.46,C1464346840,0.0,0.0,C900742894,692376.05,718173.51,0,0,88,32.0
217,CASH_OUT,108783.2,C656154265,108783.2,0.0,C1779832819,89597.75,198380.95,1,0,83,40.0
402,TRANSFER,179497.32,C417891503,0.0,0.0,C1939416811,321456.58,500953.9,0,0,43,21.0
188,CASH_OUT,215815.42,C1251140401,21928.0,0.0,C1375019097,0.0,215815.42,0,0,37,22.0
354,CASH_IN,66747.0,C1522582498,50827.0,117574.0,C593820065,251109.02,184362.01,0,0,42,44.0
637,CASH_OUT,249475.73,C502113981,0.0,0.0,C344929360,591159.06,840634.79,0,0,76,87.0
214,PAYMENT,111.94,C1733793058,71688.0,71576.06,M518019043,0.0,0.0,0,0,39,NaN
535,TRANSFER,588173.24,C723173004,588173.24,0.0,C702315593,0.0,0.0,1,0,48,76.0
234,TRANSFER,120385.1,C1649474651,120385.1,0.0,C31115617,0.0,0.0,1,0,40,44.0
347,CASH_OUT,45640.45,C68780732,0.0,0.0,C888858487,12490006.26,12535646.71,0,0,26,39.0
288,CASH_OUT,1905476.22,C959100931,1905476.22,0.0,C377873806,0.0,1905476.22,1,0,40,28.0
406,TRANSFER,10000000.0,C413407419,12426076.89,2426076.89,C2065262017,0.0,0.0,1,0,43,41.0
202,PAYMENT,2399.14,C891848412,21671.0,19271.86,M1463009193,0.0,0.0,0,0,88,NaN
180,CASH_OUT,877.44,C1762803798,30109.0,29231.56,C1322171056,0.0,877.44,0,0,52,27.0
307,CASH_IN,145096.57,C33602517,104201.0,249297.57,C1426585293,455904.34,310807.77,0,0,71,33.0
40,TRANSFER,84184.23,C1720364107,0.0,0.0,C291388933,1455021.69,1981444.39,0,0,40,74.0
328,PAYMENT,33370.54,C21252216,0.0,0.0,M1295866312,0.0,0.0,0,0,29,NaN
355,CASH_OUT,183293.39,C1108495353,0.0,0.0,C1378993416,431397.05,614690.44,0,0,31,85.0
327,CASH_OUT,282733.2,C972017321,0.0,0.0,C10354894,378361.14,661094.33,0,0,27,40.0
614,TRANSFER,2739248.3,C1131884196,2739248.3,0.0,C97856418,0.0,0.0,1,0,51,80.0
209,TRANSFER,329156.43,C1966259064,329156.43,0.0,C477578794,0.0,0.0,1,0,44,63.0
125,TRANSFER,8097183.22,C2047670192,8097183.22,0.0,C1601626536,0.0,0.0,1,0,35,25.0
255,CASH_OUT,63388.59,C912489454,209863.61,146475.02,C2029436759,281181.21,344569.8,0,0,85,78.0
333,CASH_IN,97382.02,C53212798,12917.0,110299.02,C162235529,5491.53,0.0,0,0,72,74.0
48,CASH_OUT,561374.78,C442133026,561374.78,0.0,C952759841,5726683.53,6288058.31,1,0,30,37.0
638,CASH_OUT,134293.12,C146779092,134293.12,0.0,C2005939725,5256422.7,5390715.81,1,0,80,59.0
408,CASH_OUT,503961.93,C868244039,503961.93,0.0,C1704260937,0.0,503961.93,1,0,70,89.0
282,CASH_OUT,117709.53,C1487064914,11265.0,0.0,C848800065,11055037.14,11172746.68,0,0,44,66.0
550,CASH_OUT,85303.24,C2043137760,85303.24,0.0,C1330770993,0.0,85303.24,1,0,18,31.0
313,TRANSFER,1467324.96,C348342265,1467324.96,0.0,C2039650387,0.0,0.0,1,0,46,48.0
99,TRANSFER,130653.37,C379527742,130653.37,0.0,C312459798,0.0,0.0,1,0,22,43.0
12,CASH_IN,398097.29,C1372193417,7927939.6,8326036.89,C1062791125,1212537.18,1317745.2,0,0,82,89.0
43,PAYMENT,3526.71,C1170397930,415646.01,412119.3,M1209796645,0.0,0.0,0,0,31,NaN
324,CASH_OUT,93996.08,C39817587,21088.0,0.0,C1084291994,1846658.98,1940655.05,0,0,20,61.0
64,TRANSFER,104957.85,C1844789908,104957.85,0.0,C2049190094,0.0,0.0,1,0,29,30.0
206,CASH_OUT,3049.07,C254917981,14317.0,11267.93,C1907884978,0.0,3049.07,0,0,38,70.0
591,TRANSFER,111764.7,C328975820,111764.7,0.0,C1645485854,0.0,0.0,1,0,58,40.0
235,PAYMENT,2241.47,C1757160098,32012.27,29770.8,M1779658684,0.0,0.0,0,0,43,NaN
201,CASH_OUT,278619.65,C1947733027,0.0,0.0,C371573474,3245056.64,3523676.29,0,0,57,46.0
666,TRANSFER,113336.41,C1184786020,113336.41,0.0,C1519560642,0.0,0.0,1,0,33,30.0
379,CASH_OUT,131385.44,C581037874,28899.0,0.0,C879585784,376571.67,507957.11,0,0,45,69.0
296,CASH_OUT,40593.23,C1911506122,40593.23,0.0,C1767820890,173347.8,213941.02,1,0,58,23.0
14,TRANSFER,794989.2,C1689688851,508.0,0.0,C767716432,181076.61,985999.03,0,0,36,43.0
721,CASH_OUT,71216.62,C1028741158,71216.62,0.0,C1126685739,16093.34,87309.96,1,0,76,35.0
45,DEBIT,1291.96,C149179751,30117.0,28825.04,C1761309511,2509647.01,2510938.98,0,0,60,30.0
210,PAYMENT,3298.52,C1003377221,0.0,0.0,M2065734199,0.0,0.0,0,0,51,NaN
675,TRANSFER,10000000.0,C1291955358,12772043.9,2772043.9,C285979005,0.0,0.0,1,0,26,50.0
346,PAYMENT,7822.45,C69320652,64044.0,56221.55,M545663799,0.0,0.0,0,0,34,NaN
471,TRANSFER,504344.93,C653557164,504344.93,0.0,C37138390,0.0,0.0,1,0,77,46.0
31,TRANSFER,120406.39,C237098657,120406.39,0.0,C1177827371,0.0,0.0,1,0,49,57.0
420,CASH_IN,96704.5,C823167504,41221.0,137925.5,C1896984819,14831.36,0.0,0,0,32,55.0
207,TRANSFER,164941.82,C641002141,615.0,0.0,C1120725579,0.0,164941.82,0,0,22,22.0
380,CASH_OUT,30055.96,C1357166056,0.0,0.0,C1629725523,6499193.53,6529249.49,0,0,56,39.0
11,CASH_OUT,52291.38,C708746003,0.0,0.0,C57227360,266239.08,318530.46,0,0,18,59.0
503,CASH_OUT,56290.17,C1206601325,56290.17,0.0,C1160408555,10484036.58,10540326.75,1,0,48,63.0
143,TRANSFER,171337.99,C239155420,171337.99,0.0,C780047306,0.0,0.0,1,0,26,40.0
417,CASH_OUT,237776.02,C598482992,237776.02,0.0,C1388784349,102969.39,340745.41,1,0,30,76.0
248,TRANSFER,26776.98,C1235100433,26776.98,0.0,C224481932,0.0,0.0,1,0,28,20.0
160,TRANSFER,1697093.54,C590755759,1697093.54,0.0,C935560343,0.0,0.0,1,0,88,65.0
446,CASH_OUT,398041.98,C771336671,398041.98,0.0,C2075775339,422191.28,820233.26,1,0,88,44.0
325,CASH_IN,261751.93,C350147457,101930.0,363681.93,C956788231,2075442.29,1813690.37,0,0,53,83.0
181,TRANSFER,410299.86,C364474699,410299.86,0.0,C1549220926,0.0,0.0,1,0,53,88.0
160,CASH_OUT,10000000.0,C525906402,10000000.0,0.0,C43869769,2145275.47,12145275.47,1,0,42,82.0
457,CASH_OUT,145482.09,C27253971,145482.09,0.0,C325487676,1686412.37,1831894.45,1,0,47,18.0
724,TRANSFER,309488.9,C296795076,309488.9,0.0,C658980177,0.0,0.0,1,0,69,54.0
446,CASH_OUT,239095.53,C1399296547,239095.53,0.0,C1447642335,65367.32,304462.85,1,0,30,24.0
40,CASH_IN,111464.04,C738760576,4920880.06,5032344.09,C1114781731,421287.84,861735.37,0,0,44,75.0
373,TRANSFER,112835.43,C1846913649,112835.43,0.0,C963685375,0.0,0.0,1,0,34,66.0
352,CASH_OUT,17158.57,C666187553,2069.0,0.0,C998784007,260734.36,277892.93,0,0,53,44.0
397,CASH_IN,259275.96,C1193656352,7031.0,266306.96,C1878352268,279100.35,19824.4,0,0,56,20.0
495,TRANSFER,255286.59,C1033789899,255286.59,0.0,C361594462,0.0,0.0,1,0,82,48.0
181,CASH_IN,2957.64,C1862104448,1960169.35,1963126.99,C509456410,137664.21,134706.57,0,0,19,67.0
326,CASH_OUT,162794.41,C1869942526,0.0,0.0,C1953867067,204103.59,366898.0,0,0,28,37.0
403,CASH_OUT,949979.11,C971577416,949979.11,0.0,C1652005697,0.0,949979.11,1,0,80,50.0
633,CASH_OUT,405400.26,C134085656,405400.26,0.0,C1027510242,707011.54,1112411.81,1,0,38,68.0
312,TRANSFER,608290.12,C1988957761,608290.12,0.0,C133170874,0.0,0.0,1,0,33,30.0
397,CASH_OUT,323349.63,C1929458785,25360.0,0.0,C686834410,2056970.53,2380320.16,0,0,78,47.0
155,CASH_IN,98854.48,C1411631109,1290382.81,1389237.29,C680832040,1690313.97,1591459.48,0,0,73,24.0
325,PAYMENT,2856.05,C320896169,57061.0,54204.95,M1387475214,0.0,0.0,0,0,59,NaN
545,TRANSFER,111765.6,C1265203144,1559.0,0.0,C56937040,964915.71,1076681.31,0,0,35,58.0
350,PAYMENT,13434.64,C1465768577,0.0,0.0,M11103702,0.0,0.0,0,0,24,NaN
722,TRANSFER,21960.02,C1438426689,21960.02,0.0,C213308373,0.0,0.0,1,0,45,42.0
295,TRANSFER,162756.9,C1722305169,162756.9,0.0,C782178061,0.0,0.0,1,0,45,50.0
321,CASH_OUT,73232.16,C1095443082,20482.0,0.0,C1777542252,0.0,73232.16,0,0,43,67.0
283,CASH_OUT,27788.71,C1843525012,0.0,0.0,C1052984151,146462.24,174250.94,0,0,25,63.0
590,CASH_OUT,498183.25,C104610866,498183.25,0.0,C1054580696,107993.04,606176.29,1,0,62,71.0
622,TRANSFER,165547.54,C1102869992,165547.54,0.0,C436543926,0.0,0.0,1,0,70,51.0
252,PAYMENT,19313.64,C1866390533,11338.24,0.0,M793881894,0.0,0.0,0,0,41,NaN
158,PAYMENT,4404.24,C1675973583,50576.0,46171.76,M260647185,0.0,0.0,0,0,77,NaN
548,PAYMENT,8725.6,C387579039,264294.0,255568.4,M347709487,0.0,0.0,0,0,44,NaN
694,TRANSFER,292815.44,C4952914,292815.44,0.0,C902467451,0.0,0.0,1,0,21,65.0
132,PAYMENT,11483.16,C1133389873,86286.62,74803.46,M1323908618,0.0,0.0,0,0,65,NaN
350,CASH_IN,2751.95,C1795737555,2954391.36,2957143.31,C1708042078,27370.72,24618.77,0,0,63,58.0
129,TRANSFER,1864022.05,C1076727002,1864022.05,0.0,C192399554,0.0,149522.78,1,0,48,68.0
37,CASH_IN,68629.63,C1940450178,79540.0,148169.63,C299715257,1860768.45,1792138.82,0,0,32,29.0
708,CASH_OUT,1735525.5,C1181245591,1735525.5,0.0,C1457459211,0.0,1735525.5,1,0,18,90.0
285,PAYMENT,8740.69,C1546343094,16328.0,7587.31,M1210092840,0.0,0.0,0,0,48,NaN
181,PAYMENT,341.65,C1736128325,34387.17,34045.52,M1740271835,0.0,0.0,0,0,80,NaN
710,TRANSFER,10000000.0,C1817868641,17418265.31,7418265.31,C919151595,0.0,0.0,1,0,82,67.0
180,CASH_IN,126392.69,C559393626,2817453.85,2943846.54,C1794429337,201027.08,74634.39,0,0,73,70.0
184,CASH_IN,272105.14,C1912330335,105630.0,377735.14,C1312449045,2233895.42,1961790.28,0,0,27,55.0
501,CASH_OUT,8020192.15,C1073081182,8020192.15,0.0,C797209152,2435.09,8022627.23,1,0,20,78.0
650,CASH_OUT,71666.93,C1927136049,71666.93,0.0,C267842927,83551.03,155217.96,1,0,67,77.0
379,PAYMENT,25529.39,C1304668679,0.0,0.0,M584383484,0.0,0.0,0,0,33,NaN
680,CASH_OUT,1819405.69,C960377084,1819405.69,0.0,C524632299,7549887.38,9369293.07,1,0,85,71.0
131,TRANSFER,980462.06,C559830986,0.0,0.0,C1560798990,2355772.74,3546564.26,0,0,63,72.0
638,TRANSFER,7788725.2,C1474481275,7788725.2,0.0,C955662088,0.0,0.0,1,0,89,48.0
522,CASH_IN,250724.03,C1745404359,5462854.16,5713578.2,C755997159,326192.07,75468.03,0,0,45,51.0
400,CASH_OUT,15638.03,C2082838984,305.0,0.0,C1461091531,7850467.67,7866105.7,0,0,46,80.0
736,CASH_OUT,3912252.81,C2015532834,3912252.81,0.0,C1094245797,0.0,3912252.81,1,0,43,62.0
162,PAYMENT,13885.83,C1828927893,0.0,0.0,M877064816,0.0,0.0,0,0,20,NaN
164,CASH_OUT,11419.45,C246311693,15339.92,3920.47,C162654355,19683.98,31103.43,0,0,19,82.0
492,CASH_IN,151932.63,C373095772,3050363.2,3202295.83,C1072847969,1610481.81,1458549.18,0,0,73,45.0
379,TRANSFER,1027210.52,C734830280,0.0,0.0,C1972557057,3053684.69,4080895.21,0,0,63,49.0
56,TRANSFER,42789.93,C353411083,42789.93,0.0,C803277933,0.0,0.0,1,0,40,77.0
362,TRANSFER,1397689.48,C1224276273,1397689.48,0.0,C298592695,0.0,0.0,1,0,73,32.0
326,CASH_OUT,120214.74,C1757210539,120214.74,0.0,C193366588,1512381.47,1632596.21,1,0,83,67.0
37,CASH_OUT,226157.27,C1500514965,123.0,0.0,C1809659988,0.0,226157.27,0,0,56,44.0
42,TRANSFER,1851340.83,C1525365930,0.0,0.0,C1510766173,3310353.77,5161694.59,0,0,20,53.0
253,CASH_OUT,134457.47,C58891124,14684.0,0.0,C658288715,390631.94,525089.41,0,0,19,54.0
212,TRANSFER,36035.11,C1338159838,36035.11,0.0,C18838691,0.0,0.0,1,0,60,53.0
355,CASH_IN,168958.79,C1910198370,2997732.85,3166691.64,C412454852,522509.82,353551.03,0,0,88,69.0
522,PAYMENT,8835.4,C299683071,10052.0,1216.6,M648551945,0.0,0.0,0,0,83,NaN
282,PAYMENT,6444.29,C1309020669,50051.0,43606.71,M538165961,0.0,0.0,0,0,27,NaN
188,TRANSFER,633469.83,C2135169882,53351.86,0.0,C443505070,8842967.92,9476437.75,0,0,58,18.0
371,PAYMENT,4061.46,C894395912,67443.14,63381.68,M218383491,0.0,0.0,0,0,54,NaN
245,TRANSFER,124311.57,C318078280,124311.57,0.0,C571016162,0.0,0.0,1,0,28,84.0
47,CASH_IN,78465.62,C1995281277,11434540.93,11513006.55,C866900710,874310.86,795845.24,0,0,26,19.0
235,PAYMENT,28347.81,C2000135298,0.0,0.0,M332089933,0.0,0.0,0,0,65,NaN
168,TRANSFER,65182.77,C407770863,342167.0,276984.23,C185977275,237425.02,302607.79,0,0,75,51.0
16,CASH_OUT,156749.03,C1435235365,0.0,0.0,C770297559,525589.05,682338.09,0,0,29,65.0
208,PAYMENT,7757.94,C1984589459,16055.57,8297.64,M894809532,0.0,0.0,0,0,89,NaN
160,TRANSFER,1284959.39,C1764461949,1284959.39,0.0,C160976870,0.0,0.0,1,0,44,39.0
307,CASH_OUT,33110.48,C1242576077,51397.0,18286.52,C6815690,316661.59,349772.07,0,0,24,30.0
573,CASH_OUT,457789.14,C629419411,457789.14,0.0,C1272218785,0.0,457789.14,1,0,75,64.0
209,CASH_OUT,123077.35,C72145547,104458.0,0.0,C133817770,1404733.89,1527811.24,0,0,85,64.0
374,CASH_IN,83366.51,C593816917,2421925.97,2505292.49,C1883839983,1540641.49,1457274.98,0,0,56,63.0
16,TRANSFER,31074.0,C457962127,31074.0,0.0,C614104997,0.0,0.0,1,0,74,42.0
497,CASH_OUT,3695429.98,C1797769206,3695429.98,0.0,C676671018,223917.78,3919347.75,1,0,22,29.0
674,CASH_OUT,64083.54,C1268763135,64083.54,0.0,C1346372466,0.0,64083.54,1,0,58,40.0
230,CASH_OUT,131346.14,C67646461,0.0,0.0,C689631412,646029.18,777375.32,0,0,55,82.0
739,TRANSFER,156691.56,C671228809,156691.56,0.0,C1102996671,0.0,0.0,1,0,29,48.0
717,CASH_OUT,116798.38,C1129119075,116798.38,0.0,C1592225219,896815.57,1013613.95,1,0,89,59.0
719,CASH_OUT,6219566.63,C334882914,6219566.63,0.0,C878792867,0.0,6219566.63,1,0,27,71.0
162,CASH_OUT,5280.67,C1464683229,6316.0,1035.33,C1606217237,8694.02,13974.69,0,0,32,23.0
409,TRANSFER,10000000.0,C417104903,19033760.73,9033760.73,C1127889492,0.0,0.0,1,0,76,82.0
208,CASH_OUT,291519.84,C485214392,0.0,0.0,C1138105020,0.0,291519.84,1,0,81,45.0
182,PAYMENT,4334.3,C675636030,5396.45,1062.15,M388758704,0.0,0.0,0,0,57,NaN
225,TRANSFER,10276.87,C1132693600,10276.87,0.0,C1185292292,0.0,0.0,1,0,18,37.0
258,PAYMENT,15547.53,C1373994647,0.0,0.0,M343552978,0.0,0.0,0,0,35,NaN
212,PAYMENT,839.47,C1384598287,133254.0,132414.53,M245644944,0.0,0.0,0,0,55,NaN
64,TRANSFER,37796.75,C1530845932,37796.75,0.0,C2125159934,0.0,0.0,1,0,60,22.0
701,TRANSFER,731113.99,C1430919523,731113.99,0.0,C437800178,0.0,0.0,1,0,74,75.0
252,PAYMENT,4677.12,C2119782007,0.0,0.0,M1244517438,0.0,0.0,0,0,87,NaN
211,PAYMENT,10467.08,C894287438,0.0,0.0,M342761262,0.0,0.0,0,0,58,NaN
299,CASH_IN,464548.05,C1722381768,1511.0,466059.05,C744845940,0.0,0.0,0,0,84,64.0
158,CASH_OUT,3457169.26,C151947482,3457169.26,0.0,C1105913844,503937.81,4543519.99,1,0,69,31.0
49,TRANSFER,114017.19,C1785967281,114017.19,0.0,C68578357,0.0,0.0,1,0,57,32.0
